ID_LEAD;score;prob_conversao;segmentacao
5671056;0.0020120179;0.0021188823735940783;Muito Baixo
5671045;0.0012932891;0.0021188823735940783;Muito Baixo
5671049;0.008038426;0.0076823447792512285;Muito Baixo
5671050;0.008038426;0.0076823447792512285;Muito Baixo
5671058;0.086676106;0.03326213800104122;Muito Baixo
5671043;0.00021876747;0.0021188823735940783;Muito Baixo
5671044;0.0011538804;0.0021188823735940783;Muito Baixo
5671046;0.0031575134;0.0021188823735940783;Muito Baixo
5671047;0.0021101495;0.0021188823735940783;Muito Baixo
5671048;0.008038426;0.0076823447792512285;Muito Baixo
5671051;0.07863416;0.031345053292636496;Muito Baixo
5671052;0.0006992692;0.0021188823735940783;Muito Baixo
5671053;0.013181939;0.0076823447792512285;Muito Baixo
5671054;0.001904982;0.0021188823735940783;Muito Baixo
5671055;0.0020120179;0.0021188823735940783;Muito Baixo
5671057;0.00016281976;0.0021188823735940783;Muito Baixo
5671059;0.0042493925;0.0021188823735940783;Muito Baixo
