ID_LEAD;score;prob_conversao;segmentacao
5873969;0.43517286;0.1329555480239695;Médio
5873970;0.0022999868;-0.011981436427173295;Muito Baixo
5873971;0.000513006;-0.011981436427173295;Muito Baixo
5873972;0.00078167365;-0.011981436427173295;Muito Baixo
5873973;0.00071814505;-0.011981436427173295;Muito Baixo
5873974;0.0062599694;0.0028657147049909047;Muito Baixo
5873975;0.0015875569;-0.011981436427173295;Muito Baixo
5873976;0.0009466896;-0.011981436427173295;Muito Baixo
5873977;0.006403133;0.0028657147049909047;Muito Baixo
5873978;0.0002639981;-0.011981436427173295;Muito Baixo
5873979;0.11310078;0.05314840171570333;Muito Baixo
