ID_LEAD;score;prob_conversao;segmentacao
5887128;0.0038713228;-0.011981436427173295;Muito Baixo
5887122;0.0039019033;-0.011981436427173295;Muito Baixo
5887121;0.0005798391;-0.011981436427173295;Muito Baixo
5887123;5.0559258e-05;-0.011981436427173295;Muito Baixo
5887124;0.0023074106;-0.011981436427173295;Muito Baixo
5887125;0.001593209;-0.011981436427173295;Muito Baixo
5887126;0.008188398;0.0028657147049909047;Muito Baixo
5887127;0.0038713228;-0.011981436427173295;Muito Baixo
5887129;0.00021239;-0.011981436427173295;Muito Baixo
5887130;0.00050370465;-0.011981436427173295;Muito Baixo
5887131;0.0020043068;-0.011981436427173295;Muito Baixo
5887132;0.017968986;0.015015925278881797;Muito Baixo
5887133;0.00028724736;-0.011981436427173295;Muito Baixo
