ID_LEAD;score;prob_conversao;segmentacao
6176299;0.015888853;0.015015925278881797;Muito Baixo
6176298;0.015573323;0.015015925278881797;Muito Baixo
6176297;0.015888853;0.015015925278881797;Muito Baixo
6176291;0.015888853;0.015015925278881797;Muito Baixo
6176295;0.007305209;0.0028657147049909047;Muito Baixo
6176294;0.015888853;0.015015925278881797;Muito Baixo
6176289;0.017348615;0.015015925278881797;Muito Baixo
6176290;0.0042976737;-0.011981436427173295;Muito Baixo
6176292;0.00017716544;-0.011981436427173295;Muito Baixo
6176293;0.007305209;0.0028657147049909047;Muito Baixo
6176296;0.015573323;0.015015925278881797;Muito Baixo
6176300;0.0018929077;-0.011981436427173295;Muito Baixo
6176301;0.00855755;0.0028657147049909047;Muito Baixo
6176302;0.0073160394;0.0028657147049909047;Muito Baixo
6176303;0.018889643;0.015015925278881797;Muito Baixo
6176304;0.001306407;-0.011981436427173295;Muito Baixo
6176305;0.00012004017;-0.011981436427173295;Muito Baixo
6176306;0.018889643;0.015015925278881797;Muito Baixo
6176307;0.009196153;0.0028657147049909047;Muito Baixo
6176308;0.0014201298;-0.011981436427173295;Muito Baixo
6176309;0.37835422;0.1135637261321614;Baixo
6176310;0.00072398694;-0.011981436427173295;Muito Baixo
