ID_LEAD;score;prob_conversao;segmentacao
6057807;0.0005714102;-0.011981436427173295;Muito Baixo
6057808;0.00034798018;-0.011981436427173295;Muito Baixo
6057809;0.0102138445;0.0028657147049909047;Muito Baixo
6057810;0.00051169324;-0.011981436427173295;Muito Baixo
6057811;0.00024003081;-0.011981436427173295;Muito Baixo
6057812;0.048360083;0.03874521462815623;Muito Baixo
6057813;0.45370254;0.1356517051570575;Médio
6057814;0.0047219894;-0.011981436427173295;Muito Baixo
6057815;0.39786977;0.12058329179823843;Baixo
6057816;0.0014116855;-0.011981436427173295;Muito Baixo
6057817;0.015659958;0.015015925278881797;Muito Baixo
6057818;0.0102138445;0.0028657147049909047;Muito Baixo
6057819;0.07062453;0.04691136678787531;Muito Baixo
