ID_LEAD;score;prob_conversao;segmentacao
6066853;0.00021079119;-0.011981436427173295;Muito Baixo
6066838;1.4820535e-05;-0.011981436427173295;Muito Baixo
6066863;0.0038809208;-0.011981436427173295;Muito Baixo
6066843;0.0018929077;-0.011981436427173295;Muito Baixo
6066854;0.00021079119;-0.011981436427173295;Muito Baixo
6066836;0.014172999;0.0028657147049909047;Muito Baixo
6066837;0.00034798018;-0.011981436427173295;Muito Baixo
6066839;0.0018929077;-0.011981436427173295;Muito Baixo
6066840;0.005528798;0.0028657147049909047;Muito Baixo
6066841;0.0008749152;-0.011981436427173295;Muito Baixo
6066842;0.007305209;0.0028657147049909047;Muito Baixo
6066844;0.0009449589;-0.011981436427173295;Muito Baixo
6066845;0.031224186;0.024830489137683563;Muito Baixo
6066846;0.001306407;-0.011981436427173295;Muito Baixo
6066847;0.015888853;0.015015925278881797;Muito Baixo
6066848;0.00069420296;-0.011981436427173295;Muito Baixo
6066849;3.8022346e-05;-0.011981436427173295;Muito Baixo
6066850;0.015573323;0.015015925278881797;Muito Baixo
6066851;0.049072225;0.03874521462815623;Muito Baixo
6066852;0.007305209;0.0028657147049909047;Muito Baixo
6066855;0.003922965;-0.011981436427173295;Muito Baixo
6066856;0.0040673977;-0.011981436427173295;Muito Baixo
6066857;0.0002764345;-0.011981436427173295;Muito Baixo
6066858;0.0038809208;-0.011981436427173295;Muito Baixo
6066859;0.00041449763;-0.011981436427173295;Muito Baixo
6066860;0.055818744;0.04341998922905295;Muito Baixo
6066861;0.0073160394;0.0028657147049909047;Muito Baixo
6066862;0.00050241477;-0.011981436427173295;Muito Baixo
