ID_LEAD;score;prob_conversao;segmentacao
5835913;0.0035841048;-0.011981436427173295;Muito Baixo
5835914;0.0035841048;-0.011981436427173295;Muito Baixo
5835924;0.003235934;-0.011981436427173295;Muito Baixo
5835909;0.0018698571;-0.011981436427173295;Muito Baixo
5835910;0.0035841048;-0.011981436427173295;Muito Baixo
5835911;9.4846946e-05;-0.011981436427173295;Muito Baixo
5835912;0.00034798018;-0.011981436427173295;Muito Baixo
5835915;0.5320815;0.15228142212828033;Médio
5835916;0.0013715272;-0.011981436427173295;Muito Baixo
5835917;0.00087293464;-0.011981436427173295;Muito Baixo
5835918;0.004736288;-0.011981436427173295;Muito Baixo
5835919;0.0014116855;-0.011981436427173295;Muito Baixo
5835920;2.602604e-05;-0.011981436427173295;Muito Baixo
5835921;0.00080614083;-0.011981436427173295;Muito Baixo
5835922;0.02408203;0.015015925278881797;Muito Baixo
5835923;0.003235934;-0.011981436427173295;Muito Baixo
