ID_LEAD;score;prob_conversao;segmentacao
6021508;0.25770542;0.07050519992259034;Baixo
6021511;0.0025987532;-0.011981436427173295;Muito Baixo
6021507;0.0033593806;-0.011981436427173295;Muito Baixo
6021509;0.0013224392;-0.011981436427173295;Muito Baixo
6021510;0.0018929574;-0.011981436427173295;Muito Baixo
6021512;0.0028435858;-0.011981436427173295;Muito Baixo
6021513;0.0028435858;-0.011981436427173295;Muito Baixo
6021514;0.10771264;0.05314840171570333;Muito Baixo
6021515;0.034678914;0.024830489137683563;Muito Baixo
6021516;0.51681685;0.15053501939684194;Médio
6021517;0.2578858;0.07050519992259034;Baixo
6021518;0.12132269;0.05361175730919791;Muito Baixo
6021519;0.0004430119;-0.011981436427173295;Muito Baixo
