ID_LEAD;score;prob_conversao;segmentacao
5860606;0.01091709;0.0028657147049909047;Muito Baixo
5860597;0.0013844643;-0.011981436427173295;Muito Baixo
5860598;0.0013844643;-0.011981436427173295;Muito Baixo
5860599;0.018130915;0.015015925278881797;Muito Baixo
5860600;0.0011694205;-0.011981436427173295;Muito Baixo
5860601;0.0013844643;-0.011981436427173295;Muito Baixo
5860602;0.0013844643;-0.011981436427173295;Muito Baixo
5860603;0.0039445315;-0.011981436427173295;Muito Baixo
5860604;0.00023844939;-0.011981436427173295;Muito Baixo
5860605;0.01091709;0.0028657147049909047;Muito Baixo
5860607;0.0013844643;-0.011981436427173295;Muito Baixo
5860608;0.0013844643;-0.011981436427173295;Muito Baixo
