ID_LEAD;score;prob_conversao;segmentacao
5829145;0.0028287247;-0.011981436427173295;Muito Baixo
5829146;0.0028287247;-0.011981436427173295;Muito Baixo
5829141;0.01643641;0.015015925278881797;Muito Baixo
5829142;0.0039019033;-0.011981436427173295;Muito Baixo
5829143;0.026623785;0.024830489137683563;Muito Baixo
5829144;0.0028287247;-0.011981436427173295;Muito Baixo
5829147;6.542451e-05;-0.011981436427173295;Muito Baixo
5829148;0.004035854;-0.011981436427173295;Muito Baixo
5829149;0.0018158687;-0.011981436427173295;Muito Baixo
5829150;0.0020043068;-0.011981436427173295;Muito Baixo
5829151;0.0017419021;-0.011981436427173295;Muito Baixo
5829152;0.0007802619;-0.011981436427173295;Muito Baixo
5829153;0.00015687327;-0.011981436427173295;Muito Baixo
5829154;0.00042541878;-0.011981436427173295;Muito Baixo
5829155;0.0018158687;-0.011981436427173295;Muito Baixo
5829156;0.027426306;0.024830489137683563;Muito Baixo
5829157;0.009552634;0.0028657147049909047;Muito Baixo
5829158;0.0020043068;-0.011981436427173295;Muito Baixo
