ID_LEAD;score;prob_conversao;segmentacao
5678777;0.003547742;0.0021188823735940783;Muito Baixo
5678779;0.003547742;0.0021188823735940783;Muito Baixo
5678783;0.0005396054;0.0021188823735940783;Muito Baixo
5678782;0.0005396054;0.0021188823735940783;Muito Baixo
5678772;0.18039356;0.04510699408566815;Muito Baixo
5678773;0.43603763;0.1067709232313734;Médio
5678774;0.17005922;0.04390881784602292;Muito Baixo
5678775;0.00033469408;0.0021188823735940783;Muito Baixo
5678776;0.003585861;0.0021188823735940783;Muito Baixo
5678778;0.023883076;0.012565737720395572;Muito Baixo
5678780;0.0030732567;0.0021188823735940783;Muito Baixo
5678781;0.0005396054;0.0021188823735940783;Muito Baixo
5678784;0.01970616;0.012565737720395572;Muito Baixo
5678785;0.0030732567;0.0021188823735940783;Muito Baixo
