ID_LEAD;score;prob_conversao;segmentacao
5783054;0.008061969;0.006776405954639682;Muito Baixo
5783041;0.03249979;0.016653307437600174;Muito Baixo
5783050;0.023736902;0.011940572854469832;Muito Baixo
5783053;0.0034846792;0.0011074568610148386;Muito Baixo
5783036;0.020823766;0.011940572854469832;Muito Baixo
5783037;0.00045123792;0.0011074568610148386;Muito Baixo
5783038;0.0065047382;0.006776405954639682;Muito Baixo
5783039;0.01780334;0.011940572854469832;Muito Baixo
5783040;0.0017804658;0.0011074568610148386;Muito Baixo
5783042;0.00045123792;0.0011074568610148386;Muito Baixo
5783043;0.0032875969;0.0011074568610148386;Muito Baixo
5783044;0.0005537645;0.0011074568610148386;Muito Baixo
5783045;0.003545319;0.0011074568610148386;Muito Baixo
5783046;0.0039304774;0.0011074568610148386;Muito Baixo
5783047;0.00045123792;0.0011074568610148386;Muito Baixo
5783048;0.023736902;0.011940572854469832;Muito Baixo
5783049;0.008061969;0.006776405954639682;Muito Baixo
5783051;0.00012503646;0.0011074568610148386;Muito Baixo
5783052;0.0034846792;0.0011074568610148386;Muito Baixo
5783055;0.0020198922;0.0011074568610148386;Muito Baixo
5783056;0.00045123792;0.0011074568610148386;Muito Baixo
