ID_LEAD;score;prob_conversao;segmentacao
5826325;0.0013844643;-0.011981436427173295;Muito Baixo
5826322;0.0033970836;-0.011981436427173295;Muito Baixo
5826323;0.0019537804;-0.011981436427173295;Muito Baixo
5826335;0.0013844643;-0.011981436427173295;Muito Baixo
5826330;0.0009557287;-0.011981436427173295;Muito Baixo
5826321;0.0013844643;-0.011981436427173295;Muito Baixo
5826324;0.0013844643;-0.011981436427173295;Muito Baixo
5826326;0.0122023495;0.0028657147049909047;Muito Baixo
5826327;0.003470679;-0.011981436427173295;Muito Baixo
5826328;0.0009557287;-0.011981436427173295;Muito Baixo
5826329;0.0013844643;-0.011981436427173295;Muito Baixo
5826331;0.0013844643;-0.011981436427173295;Muito Baixo
5826332;0.0018052841;-0.011981436427173295;Muito Baixo
5826333;0.0122023495;0.0028657147049909047;Muito Baixo
5826334;0.0013844643;-0.011981436427173295;Muito Baixo
5826336;0.002031511;-0.011981436427173295;Muito Baixo
5826337;3.798621e-05;-0.011981436427173295;Muito Baixo
