ID_LEAD,score,prob_conversao,segmentacao
5858285,0.0027901821,-0.011981436427173295,Muito Baixo
5858288,0.0011926652,-0.011981436427173295,Muito Baixo
5858280,0.0039681816,-0.011981436427173295,Muito Baixo
5858281,0.0014460936999999999,-0.011981436427173295,Muito Baixo
5858282,0.004426537,-0.011981436427173295,Muito Baixo
5858283,0.003081412,-0.011981436427173295,Muito Baixo
5858284,0.0027901821,-0.011981436427173295,Muito Baixo
5858286,0.0022382513000000002,-0.011981436427173295,Muito Baixo
5858287,0.18479262,0.055824617275272666,Muito Baixo
5858289,0.17555393,0.055824617275272666,Muito Baixo
5858290,0.0019685773,-0.011981436427173295,Muito Baixo
