ID_LEAD,score,prob_conversao,segmentacao
5693809,0.004992992,0.017793354216891658,Muito Baixo
5693821,0.0012098714,0.017793354216891658,Muito Baixo
5693816,0.061737115999999995,0.0841829903129124,Muito Baixo
5693814,0.21127972,0.08787385296686823,Baixo
5693813,0.0007386566000000001,0.017793354216891658,Muito Baixo
5693812,0.0007386566000000001,0.017793354216891658,Muito Baixo
5693803,0.0021070873,0.017793354216891658,Muito Baixo
5693804,0.1576438,0.0932156674594192,Muito Baixo
5693805,0.000863665,0.017793354216891658,Muito Baixo
5693806,0.0013968518,0.017793354216891658,Muito Baixo
5693807,0.0137978615,0.03479698722802185,Muito Baixo
5693808,0.004992992,0.017793354216891658,Muito Baixo
5693810,0.053218472999999995,0.07815558855921492,Muito Baixo
5693811,0.0007386566000000001,0.017793354216891658,Muito Baixo
5693815,0.061737115999999995,0.0841829903129124,Muito Baixo
5693817,0.0052209034999999996,0.03479698722802185,Muito Baixo
5693818,0.0014157358999999999,0.017793354216891658,Muito Baixo
5693819,0.010220726,0.03479698722802185,Muito Baixo
5693820,0.0012098714,0.017793354216891658,Muito Baixo
5693822,0.002365775,0.017793354216891658,Muito Baixo
5693823,0.000734576,0.017793354216891658,Muito Baixo
5693824,0.00016725564,0.017793354216891658,Muito Baixo
5693825,0.091179,0.09435508262179064,Muito Baixo
5693826,0.0039325897,0.017793354216891658,Muito Baixo
