ID_LEAD,score,prob_conversao,segmentacao
5633447,0.08236229,0.031345053292636496,Muito Baixo
5633427,0.025481227999999998,0.016841522050712057,Muito Baixo
5633426,0.025481227999999998,0.016841522050712057,Muito Baixo
5633428,0.025481227999999998,0.016841522050712057,Muito Baixo
5633437,0.0035681906,0.0021188823735940783,Muito Baixo
5633442,0.051892005,0.023838485489434742,Muito Baixo
5633423,0.070900746,0.02916820812208163,Muito Baixo
5633424,0.014582481999999999,0.007682344779251229,Muito Baixo
5633425,0.006926771,0.007682344779251229,Muito Baixo
5633429,0.0068134083,0.007682344779251229,Muito Baixo
5633430,0.0035681906,0.0021188823735940783,Muito Baixo
5633431,0.070900746,0.02916820812208163,Muito Baixo
5633432,0.070900746,0.02916820812208163,Muito Baixo
5633433,0.038495664,0.0205778086127198,Muito Baixo
5633434,0.0035681906,0.0021188823735940783,Muito Baixo
5633435,0.011301721,0.007682344779251229,Muito Baixo
5633436,0.65720314,0.17512630517304695,Alto
5633438,0.0033017208,0.0021188823735940783,Muito Baixo
5633439,0.0019839392,0.0021188823735940783,Muito Baixo
5633440,0.051892005,0.023838485489434742,Muito Baixo
5633441,0.0055669253,0.007682344779251229,Muito Baixo
5633443,0.08236229,0.031345053292636496,Muito Baixo
5633444,0.0009262577,0.0021188823735940783,Muito Baixo
5633445,0.0004351095,0.0021188823735940783,Muito Baixo
5633446,0.0035681906,0.0021188823735940783,Muito Baixo
5633448,0.01856609,0.012565737720395572,Muito Baixo
5633449,0.06683842,0.02916820812208163,Muito Baixo
