ID_LEAD,score,prob_conversao,segmentacao
6121366,0.75691646,0.2580762724039981,Alto
6121357,0.059826802000000005,0.04341998922905295,Muito Baixo
6121355,0.0006298852999999999,-0.011981436427173295,Muito Baixo
6121356,0.059826802000000005,0.04341998922905295,Muito Baixo
6121358,0.052786015,0.03874521462815623,Muito Baixo
6121359,0.8907155999999999,0.3838260327386598,Muito Alto
6121360,0.33702838,0.09854371955253552,Baixo
6121361,0.11596689999999998,0.05361175730919791,Muito Baixo
6121362,0.8285655999999999,0.3326598146390206,Muito Alto
6121363,0.0499844,0.03874521462815623,Muito Baixo
6121364,0.093299635,0.051210119861761536,Muito Baixo
6121365,0.06377877,0.04341998922905295,Muito Baixo
