ID_LEAD,score,prob_conversao,segmentacao
5856315,0.0075653707999999995,0.002865714704990905,Muito Baixo
5856318,0.008016342,0.002865714704990905,Muito Baixo
5856339,0.0329225,0.024830489137683563,Muito Baixo
5856340,0.0034536333000000003,-0.011981436427173295,Muito Baixo
5856350,0.001960326,-0.011981436427173295,Muito Baixo
5856355,0.001960326,-0.011981436427173295,Muito Baixo
5856314,0.09051794,0.051210119861761536,Muito Baixo
5856316,0.02591002,0.024830489137683563,Muito Baixo
5856317,0.02000862,0.015015925278881797,Muito Baixo
5856319,0.047670937999999996,0.03874521462815623,Muito Baixo
5856320,0.18072075,0.055824617275272666,Muito Baixo
5856321,0.07460806,0.04691136678787531,Muito Baixo
5856322,0.050287835,0.03874521462815623,Muito Baixo
5856323,0.0022673781,-0.011981436427173295,Muito Baixo
5856324,0.13945128,0.0541232033606168,Muito Baixo
5856325,0.16087753,0.05468542842794463,Muito Baixo
5856326,0.7455467,0.2485447835992707,Alto
5856327,0.0007887528,-0.011981436427173295,Muito Baixo
5856328,0.015750537,0.015015925278881797,Muito Baixo
5856329,0.0028741853,-0.011981436427173295,Muito Baixo
5856330,0.016361348,0.015015925278881797,Muito Baixo
5856331,0.41053670000000003,0.1239025962693505,Médio
5856332,0.13859588,0.0541232033606168,Muito Baixo
5856333,0.050287835,0.03874521462815623,Muito Baixo
5856334,0.027198171,0.024830489137683563,Muito Baixo
5856335,0.019925483,0.015015925278881797,Muito Baixo
5856336,0.0329225,0.024830489137683563,Muito Baixo
5856337,0.016561802,0.015015925278881797,Muito Baixo
5856338,0.0938771,0.051210119861761536,Muito Baixo
5856341,0.023126772,0.015015925278881797,Muito Baixo
5856342,0.054990657000000005,0.03874521462815623,Muito Baixo
5856343,0.010077858,0.002865714704990905,Muito Baixo
5856344,0.0030615884,-0.011981436427173295,Muito Baixo
5856345,0.005360124599999999,0.002865714704990905,Muito Baixo
5856346,0.001960326,-0.011981436427173295,Muito Baixo
5856347,0.020212851,0.015015925278881797,Muito Baixo
5856348,0.15445162,0.05436008789875165,Muito Baixo
5856349,0.047670937999999996,0.03874521462815623,Muito Baixo
5856351,0.017771682,0.015015925278881797,Muito Baixo
5856352,0.08282186,0.049441737634354214,Muito Baixo
5856353,0.001960326,-0.011981436427173295,Muito Baixo
5856354,0.08013237,0.049441737634354214,Muito Baixo
5856356,0.050675053,0.03874521462815623,Muito Baixo
5856357,0.050287835,0.03874521462815623,Muito Baixo
5856358,0.0059655122,0.002865714704990905,Muito Baixo
5856359,0.06948148,0.04691136678787531,Muito Baixo
