ID_LEAD,score,prob_conversao,segmentacao
5796530,0.015282003,0.015015925278881797,Muito Baixo
5796509,0.48732173,0.14488816227240334,Médio
5796518,0.0013715272,-0.011981436427173295,Muito Baixo
5796516,0.0013715272,-0.011981436427173295,Muito Baixo
5796510,0.0012601004,-0.011981436427173295,Muito Baixo
5796511,0.010934012,0.002865714704990905,Muito Baixo
5796512,0.0032259754,-0.011981436427173295,Muito Baixo
5796513,0.0013715272,-0.011981436427173295,Muito Baixo
5796514,0.17042397,0.05515806423514627,Muito Baixo
5796515,0.016605126,0.015015925278881797,Muito Baixo
5796517,0.0019006821,-0.011981436427173295,Muito Baixo
5796519,0.0118949525,0.002865714704990905,Muito Baixo
5796520,0.22450277,0.060993054602390434,Baixo
5796521,0.0014116855,-0.011981436427173295,Muito Baixo
5796522,0.0005714102,-0.011981436427173295,Muito Baixo
5796523,0.0055502853,0.002865714704990905,Muito Baixo
5796524,0.0009175341699999999,-0.011981436427173295,Muito Baixo
5796525,0.012577443999999998,0.002865714704990905,Muito Baixo
5796526,0.0013715272,-0.011981436427173295,Muito Baixo
5796527,0.0008729346400000001,-0.011981436427173295,Muito Baixo
5796528,0.0012108312,-0.011981436427173295,Muito Baixo
5796529,0.015282003,0.015015925278881797,Muito Baixo
5796531,0.0017036824,-0.011981436427173295,Muito Baixo
