ID_LEAD,score,prob_conversao,segmentacao
5704018,0.0021007014,0.017793354216891658,Muito Baixo
5704016,0.45346559999999997,0.1358134852676507,Médio
5704017,0.0021007014,0.017793354216891658,Muito Baixo
5704019,0.0039524534,0.017793354216891658,Muito Baixo
5704020,0.000267605,0.017793354216891658,Muito Baixo
5704021,0.079921104,0.09208630364320423,Muito Baixo
5704022,0.24925147,0.0867556699594696,Baixo
5704023,0.07052206,0.08875829282651672,Muito Baixo
5704024,0.00049228675,0.017793354216891658,Muito Baixo
5704025,0.0021007014,0.017793354216891658,Muito Baixo
