ID_LEAD,score,prob_conversao,segmentacao
5776253,0.12803389,0.048166842906092334,Muito Baixo
5776234,0.0067920676,0.006776405954639682,Muito Baixo
5776235,0.027437046,0.016653307437600174,Muito Baixo
5776236,0.0067920676,0.006776405954639682,Muito Baixo
5776237,0.005216591,0.006776405954639682,Muito Baixo
5776238,0.01844711,0.011940572854469832,Muito Baixo
5776239,0.022830289,0.011940572854469832,Muito Baixo
5776240,0.0021963427,0.0011074568610148386,Muito Baixo
5776241,0.005216591,0.006776405954639682,Muito Baixo
5776242,0.048848707000000005,0.024918919948494548,Muito Baixo
5776243,0.0072910693,0.006776405954639682,Muito Baixo
5776244,0.032047622000000005,0.016653307437600174,Muito Baixo
5776245,0.005216591,0.006776405954639682,Muito Baixo
5776246,0.0011025113000000001,0.0011074568610148386,Muito Baixo
5776247,0.0011025113000000001,0.0011074568610148386,Muito Baixo
5776248,0.02353741,0.011940572854469832,Muito Baixo
5776249,0.005216591,0.006776405954639682,Muito Baixo
5776250,0.0014445123000000001,0.0011074568610148386,Muito Baixo
5776251,0.050872627999999996,0.024918919948494548,Muito Baixo
5776252,0.008760559000000001,0.006776405954639682,Muito Baixo
5776254,0.0034566329999999998,0.0011074568610148386,Muito Baixo
5776255,0.17082137,0.0570143433273663,Muito Baixo
5776256,0.046234578,0.024918919948494548,Muito Baixo
5776257,0.0007866391,0.0011074568610148386,Muito Baixo
