ID_LEAD,score,prob_conversao,segmentacao
5770254,0.010991182,0.039399597268262115,Muito Baixo
5770255,0.061328046,0.07796408704756404,Muito Baixo
5770256,0.0019320504999999998,0.02489849822332513,Muito Baixo
5770257,0.09530078,0.08384909931298633,Muito Baixo
5770258,0.14733088,0.07965220902673617,Muito Baixo
5770259,0.20066403,0.07546082531694509,Baixo
5770260,0.2528896,0.07790285926379875,Baixo
5770261,0.8757982,0.3191925034933365,Muito Alto
5770262,0.0066751693,0.039399597268262115,Muito Baixo
5770263,0.17189874,0.07746087535794882,Muito Baixo
5770264,0.15706122,0.07850809443957736,Muito Baixo
