ID_LEAD,score,prob_conversao,segmentacao
5869810,0.00038666913,-0.011981436427173295,Muito Baixo
5869811,0.00026164617,-0.011981436427173295,Muito Baixo
5869812,0.026940335,0.024830489137683563,Muito Baixo
5869813,0.00038666913,-0.011981436427173295,Muito Baixo
5869814,0.0002764345,-0.011981436427173295,Muito Baixo
5869815,0.00248644,-0.011981436427173295,Muito Baixo
5869816,0.0014285912,-0.011981436427173295,Muito Baixo
5869817,0.00038666913,-0.011981436427173295,Muito Baixo
5869818,0.0014201298,-0.011981436427173295,Muito Baixo
5869819,0.019397758,0.015015925278881797,Muito Baixo
