ID_LEAD,score,prob_conversao,segmentacao
5865746,0.053966112000000004,0.03874521462815623,Muito Baixo
5865753,0.053966112000000004,0.03874521462815623,Muito Baixo
5865734,0.014135664,0.002865714704990905,Muito Baixo
5865733,0.014135664,0.002865714704990905,Muito Baixo
5865727,0.8921027,0.3838260327386598,Muito Alto
5865749,0.007964734000000001,0.002865714704990905,Muito Baixo
5865719,0.40459132,0.12058329179823846,Médio
5865720,0.081784435,0.049441737634354214,Muito Baixo
5865721,0.0023062155,-0.011981436427173295,Muito Baixo
5865722,0.057114944,0.04341998922905295,Muito Baixo
5865723,0.07549935599999999,0.049441737634354214,Muito Baixo
5865724,0.02185162,0.015015925278881797,Muito Baixo
5865725,0.004271097,-0.011981436427173295,Muito Baixo
5865726,0.0068832464,0.002865714704990905,Muito Baixo
5865728,0.0023434188,-0.011981436427173295,Muito Baixo
5865729,0.10772087400000001,0.05314840171570333,Muito Baixo
5865730,0.014135664,0.002865714704990905,Muito Baixo
5865731,0.024118708,0.015015925278881797,Muito Baixo
5865732,0.0015314865,-0.011981436427173295,Muito Baixo
5865735,0.01759542,0.015015925278881797,Muito Baixo
5865736,0.0148478225,0.002865714704990905,Muito Baixo
5865737,0.11350685,0.05314840171570333,Muito Baixo
5865738,0.042253165999999995,0.03263985936286578,Muito Baixo
5865739,0.02204238,0.015015925278881797,Muito Baixo
5865740,0.14854264,0.05436008789875165,Muito Baixo
5865741,0.004979044,-0.011981436427173295,Muito Baixo
5865742,0.0023062155,-0.011981436427173295,Muito Baixo
5865743,0.053966112000000004,0.03874521462815623,Muito Baixo
5865744,0.029633665,0.024830489137683563,Muito Baixo
5865745,0.013241731000000001,0.002865714704990905,Muito Baixo
5865747,0.20065676,0.05787118675845454,Baixo
5865748,0.007964734000000001,0.002865714704990905,Muito Baixo
5865750,0.03622858,0.03263985936286578,Muito Baixo
5865751,0.053966112000000004,0.03874521462815623,Muito Baixo
5865752,0.13454473,0.05390262405857374,Muito Baixo
