ID_LEAD,score,prob_conversao,segmentacao
5838891,0.007265309,0.002865714704990905,Muito Baixo
5838895,0.007265309,0.002865714704990905,Muito Baixo
5838669,0.007265309,0.002865714704990905,Muito Baixo
5838621,0.055051446,0.04341998922905295,Muito Baixo
5838627,0.043015793,0.03263985936286578,Muito Baixo
5838626,0.043015793,0.03263985936286578,Muito Baixo
5838628,0.024527136,0.015015925278881797,Muito Baixo
5838637,0.03982031,0.03263985936286578,Muito Baixo
5838651,0.011972357,0.002865714704990905,Muito Baixo
5838657,0.39399084,0.11713168794883776,Baixo
5838663,0.007265309,0.002865714704990905,Muito Baixo
5838671,0.0042861174,-0.011981436427173295,Muito Baixo
5838675,0.0034377982000000002,-0.011981436427173295,Muito Baixo
5838758,0.03110507,0.024830489137683563,Muito Baixo
5838896,0.2359601,0.06522658341281515,Baixo
5838899,0.003375098,-0.011981436427173295,Muito Baixo
5838615,0.049182642,0.03874521462815623,Muito Baixo
5838616,0.013168145,0.002865714704990905,Muito Baixo
5838617,0.01940957,0.015015925278881797,Muito Baixo
5838618,0.03344729,0.024830489137683563,Muito Baixo
5838619,0.0990828,0.05239354405857852,Muito Baixo
5838620,0.055051446,0.04341998922905295,Muito Baixo
5838622,0.005393035,0.002865714704990905,Muito Baixo
5838623,0.022018443999999998,0.015015925278881797,Muito Baixo
5838624,0.043015793,0.03263985936286578,Muito Baixo
5838625,0.016745057,0.015015925278881797,Muito Baixo
5838629,0.21151392,0.05929269913255082,Baixo
5838630,0.0059969835,0.002865714704990905,Muito Baixo
5838631,0.0063567604000000005,0.002865714704990905,Muito Baixo
5838632,0.0051545957,0.002865714704990905,Muito Baixo
5838633,0.007265309,0.002865714704990905,Muito Baixo
5838634,0.021097394,0.015015925278881797,Muito Baixo
5838635,0.007983617,0.002865714704990905,Muito Baixo
5838636,0.005321854,0.002865714704990905,Muito Baixo
5838638,0.037121672,0.03263985936286578,Muito Baixo
5838639,0.011972357,0.002865714704990905,Muito Baixo
5838640,0.06572305,0.04691136678787531,Muito Baixo
5838641,0.07245459,0.04691136678787531,Muito Baixo
5838642,0.007265309,0.002865714704990905,Muito Baixo
5838643,0.016810345,0.015015925278881797,Muito Baixo
5838644,0.12626487,0.05390262405857374,Muito Baixo
5838645,0.12988941,0.05390262405857374,Muito Baixo
5838646,0.0042309184,-0.011981436427173295,Muito Baixo
5838647,0.0460554,0.03874521462815623,Muito Baixo
5838648,0.49304467,0.14488816227240334,Médio
5838649,0.025604502999999997,0.024830489137683563,Muito Baixo
