ID_LEAD,score,prob_conversao,segmentacao
5696688,0.028826599999999997,0.06083665759139489,Muito Baixo
5696708,0.0032365986,0.017793354216891658,Muito Baixo
5696716,0.0021063746,0.017793354216891658,Muito Baixo
5696699,0.00035455736000000005,0.017793354216891658,Muito Baixo
5696711,0.0021063746,0.017793354216891658,Muito Baixo
5696702,0.05732378,0.0841829903129124,Muito Baixo
5696703,0.027607074,0.06083665759139489,Muito Baixo
5696717,0.0021063746,0.017793354216891658,Muito Baixo
5696713,0.0021063746,0.017793354216891658,Muito Baixo
5696710,0.0021063746,0.017793354216891658,Muito Baixo
5696715,0.0021063746,0.017793354216891658,Muito Baixo
5696712,0.0021063746,0.017793354216891658,Muito Baixo
5696714,0.0021063746,0.017793354216891658,Muito Baixo
5696724,0.006471024000000001,0.03479698722802185,Muito Baixo
5696725,0.006471024000000001,0.03479698722802185,Muito Baixo
5696722,0.028826599999999997,0.06083665759139489,Muito Baixo
5696677,0.10639142,0.09638817376374192,Muito Baixo
5696678,0.089432254,0.09435508262179064,Muito Baixo
5696679,0.002916647,0.017793354216891658,Muito Baixo
5696680,0.19068135,0.08971663587719472,Muito Baixo
5696681,0.0025665006,0.017793354216891658,Muito Baixo
5696682,0.8507456,0.30691829567052764,Muito Alto
5696683,0.0044263685,0.017793354216891658,Muito Baixo
5696684,0.041960082999999995,0.07045372492736493,Muito Baixo
5696685,0.07855505,0.09208630364320423,Muito Baixo
5696686,0.0023847034,0.017793354216891658,Muito Baixo
5696687,0.0016603935999999998,0.017793354216891658,Muito Baixo
5696689,0.012675555,0.03479698722802185,Muito Baixo
5696690,0.10268024,0.09573673266475173,Muito Baixo
5696691,0.0013002651,0.017793354216891658,Muito Baixo
5696692,0.0016656963,0.017793354216891658,Muito Baixo
5696693,0.02483078,0.04904442476190258,Muito Baixo
5696694,0.00898469,0.03479698722802185,Muito Baixo
5696695,0.027607074,0.06083665759139489,Muito Baixo
5696696,0.0030106654999999998,0.017793354216891658,Muito Baixo
5696697,0.00041888552,0.017793354216891658,Muito Baixo
5696698,0.0025665006,0.017793354216891658,Muito Baixo
5696700,0.021685317000000003,0.04904442476190258,Muito Baixo
5696701,0.0008942644999999999,0.017793354216891658,Muito Baixo
5696704,0.021510525,0.04904442476190258,Muito Baixo
5696705,0.07589171,0.09208630364320423,Muito Baixo
5696706,0.18638909,0.08971663587719472,Muito Baixo
5696707,0.00475061,0.017793354216891658,Muito Baixo
5696709,0.0021063746,0.017793354216891658,Muito Baixo
5696718,0.19068135,0.08971663587719472,Muito Baixo
5696719,0.0072637023,0.03479698722802185,Muito Baixo
5696720,0.0005087119,0.017793354216891658,Muito Baixo
5696721,0.0006421262,0.017793354216891658,Muito Baixo
5696723,0.006471024000000001,0.03479698722802185,Muito Baixo
5696726,0.004033365,0.017793354216891658,Muito Baixo
5696727,0.19068135,0.08971663587719472,Muito Baixo
5696728,0.00017958602,0.017793354216891658,Muito Baixo
5696729,0.0021063746,0.017793354216891658,Muito Baixo
