ID_LEAD,score,prob_conversao,segmentacao
5858140,0.0007582881,-0.011981436427173295,Muito Baixo
5858127,0.0009743511,-0.011981436427173295,Muito Baixo
5858128,0.0030857862,-0.011981436427173295,Muito Baixo
5858129,0.0006725323,-0.011981436427173295,Muito Baixo
5858130,0.0028966581,-0.011981436427173295,Muito Baixo
5858131,0.0007124392,-0.011981436427173295,Muito Baixo
5858132,0.2805252,0.07668568947250014,Baixo
5858133,0.00089294475,-0.011981436427173295,Muito Baixo
5858134,0.0010028926,-0.011981436427173295,Muito Baixo
5858135,0.008598792,0.002865714704990905,Muito Baixo
5858136,0.0009743511,-0.011981436427173295,Muito Baixo
5858137,0.00048637664000000005,-0.011981436427173295,Muito Baixo
5858138,0.0007582881,-0.011981436427173295,Muito Baixo
5858139,0.005459394,0.002865714704990905,Muito Baixo
5858141,0.0009743511,-0.011981436427173295,Muito Baixo
5858142,0.0039583487,-0.011981436427173295,Muito Baixo
