ID_LEAD,score,prob_conversao,segmentacao
5641063,0.018512643999999998,0.012565737720395572,Muito Baixo
5641067,0.75897473,0.22239789648605365,Alto
5641060,0.08208025,0.031345053292636496,Muito Baixo
5641061,0.5467063,0.14128300552378129,Médio
5641062,0.082960255,0.031345053292636496,Muito Baixo
5641064,0.03414107,0.016841522050712057,Muito Baixo
5641065,0.02436544,0.012565737720395572,Muito Baixo
5641066,0.2094869,0.04903271171176102,Baixo
5641068,0.27522737,0.061429974161,Baixo
5641069,0.05209194,0.023838485489434742,Muito Baixo
5641070,0.035542738,0.0205778086127198,Muito Baixo
5641071,0.02274665,0.012565737720395572,Muito Baixo
5641072,0.024018737000000002,0.012565737720395572,Muito Baixo
5641073,0.023523867,0.012565737720395572,Muito Baixo
5641074,0.048849937,0.023838485489434742,Muito Baixo
5641075,0.021179057999999997,0.012565737720395572,Muito Baixo
5641076,0.30233815,0.06595709060649464,Baixo
5641077,0.45498180000000005,0.1099847361843968,Médio
5641078,0.49061054,0.12276745597150104,Médio
5641079,0.45203003,0.1099847361843968,Médio
5641080,0.048274048,0.023838485489434742,Muito Baixo
5641081,0.060461275,0.026683344668971112,Muito Baixo
5641082,0.01740379,0.012565737720395572,Muito Baixo
5641083,0.2094869,0.04903271171176102,Baixo
