ID_LEAD,score,prob_conversao,segmentacao
5891757,0.004601687,-0.011981436427173295,Muito Baixo
5891745,0.00035559519999999996,-0.011981436427173295,Muito Baixo
5891746,0.08174936,0.049441737634354214,Muito Baixo
5891747,0.00064476865,-0.011981436427173295,Muito Baixo
5891748,0.00040732473,-0.011981436427173295,Muito Baixo
5891749,0.0009916641,-0.011981436427173295,Muito Baixo
5891750,0.12595549,0.05390262405857374,Muito Baixo
5891751,0.0030214952,-0.011981436427173295,Muito Baixo
5891752,0.0010026814,-0.011981436427173295,Muito Baixo
5891753,0.004601687,-0.011981436427173295,Muito Baixo
5891754,0.0017449494000000001,-0.011981436427173295,Muito Baixo
5891755,0.0013820495000000002,-0.011981436427173295,Muito Baixo
5891756,0.0030668496999999998,-0.011981436427173295,Muito Baixo
5891758,0.0019632742999999998,-0.011981436427173295,Muito Baixo
