ID_LEAD,score,prob_conversao,segmentacao
5656852,0.0057527386,0.007682344779251229,Muito Baixo
5656838,0.0011064211,0.0021188823735940783,Muito Baixo
5656827,0.2604864,0.05734733687148474,Baixo
5656828,0.0024998768,0.0021188823735940783,Muito Baixo
5656829,0.0004640843,0.0021188823735940783,Muito Baixo
5656830,0.0062983334,0.007682344779251229,Muito Baixo
5656831,0.004663447,0.0021188823735940783,Muito Baixo
5656832,0.00020417240000000002,0.0021188823735940783,Muito Baixo
5656833,0.0016397723000000002,0.0021188823735940783,Muito Baixo
5656834,0.02276193,0.012565737720395572,Muito Baixo
5656835,0.0073490123999999995,0.007682344779251229,Muito Baixo
5656836,0.0013634,0.0021188823735940783,Muito Baixo
5656837,0.002683648,0.0021188823735940783,Muito Baixo
5656839,0.00014057163,0.0021188823735940783,Muito Baixo
5656840,9.004695e-05,0.0021188823735940783,Muito Baixo
5656841,0.004156834,0.0021188823735940783,Muito Baixo
5656842,0.00026131113,0.0021188823735940783,Muito Baixo
5656843,0.0013502814000000002,0.0021188823735940783,Muito Baixo
5656844,0.0029648847,0.0021188823735940783,Muito Baixo
5656845,0.00011306455400000001,0.0021188823735940783,Muito Baixo
5656846,0.0014318165,0.0021188823735940783,Muito Baixo
5656847,0.0027249826,0.0021188823735940783,Muito Baixo
5656848,0.0006801685,0.0021188823735940783,Muito Baixo
5656849,0.028199071000000003,0.016841522050712057,Muito Baixo
5656850,0.0012878237,0.0021188823735940783,Muito Baixo
5656851,0.0057527386,0.007682344779251229,Muito Baixo
5656853,0.00028924496,0.0021188823735940783,Muito Baixo
